            JDTDB,            Calendar Date (TDB),        delta-T,                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
******************************************************************************************************************************************************************************************************************
$$SOE
2422329.827500000, A.D. 1920-Jan-06 07:51:36.0000,      21.625799,  5.579133445372698E+00,  4.289179308500285E+01, -4.928898187298329E+00, -2.413492874151652E-03, -2.061395795736131E-04,  4.684119680400423E-04,
2422333.480000000, A.D. 1920-Jan-09 23:31:12.0000,      21.631823,  5.570261501790852E+00,  4.289101811138827E+01, -4.927167212185998E+00, -2.431432793312733E-03, -2.040919510911248E-04,  4.890070716480333E-04,
2422337.132500000, A.D. 1920-Jan-13 15:10:48.0000,      21.637840,  5.561429467691418E+00,  4.289027445439920E+01, -4.925421536302688E+00, -2.422641409948171E-03, -2.149102329733449E-04,  4.652883901894232E-04,
2422340.785000000, A.D. 1920-Jan-17 06:50:24.0000,      21.643850,  5.552549338223225E+00,  4.288950415370104E+01, -4.923668957493416E+00, -2.420700097952417E-03, -1.997691105110381E-04,  4.876428110102825E-04,
2422344.437500000, A.D. 1920-Jan-20 22:30:00.0000,      21.649854,  5.543715198149557E+00,  4.288874215094891E+01, -4.921942542485641E+00, -2.433159948464995E-03, -2.184796125329600E-04,  4.713913334985510E-04,
2422348.090000000, A.D. 1920-Jan-24 14:09:36.0000,      21.655851,  5.534845738042126E+00,  4.288798353298750E+01, -4.920174985176848E+00, -2.412853645651196E-03, -2.022282092543666E-04,  4.785423704735534E-04,
2422351.742500000, A.D. 1920-Jan-28 05:49:12.0000,      21.661841,  5.525993207397113E+00,  4.288720220922385E+01, -4.918454348077224E+00, -2.437116833848264E-03, -2.150436216691808E-04,  4.821839379806473E-04,
2422355.395000000, A.D. 1920-Jan-31 21:28:48.0000,      21.667824,  5.517144887333139E+00,  4.288645005594568E+01, -4.916689455155304E+00, -2.413937363360895E-03, -2.105068542880656E-04,  4.687423158273708E-04,
2422359.047500000, A.D. 1920-Feb-04 13:08:24.0000,      21.673800,  5.508271420126373E+00,  4.288565981310063E+01, -4.914956330004868E+00, -2.431567315319124E-03, -2.081260841708102E-04,  4.895570559432891E-04,
2422362.700000000, A.D. 1920-Feb-08 04:48:00.0000,      21.679769,  5.499438360117660E+00,  4.288490065898541E+01, -4.913209331886821E+00, -2.423192848367372E-03, -2.192127771215761E-04,  4.658050787029709E-04,
2422366.352500000, A.D. 1920-Feb-11 20:27:36.0000,      21.685732,  5.490557090130728E+00,  4.288411536464552E+01, -4.911454575809197E+00, -2.420804992299311E-03, -2.039044359292807E-04,  4.879985974322660E-04,
2422370.005000000, A.D. 1920-Feb-15 12:07:12.0000,      21.691688,  5.481721536180803E+00,  4.288333775160771E+01, -4.909726699109767E+00, -2.433647881844505E-03, -2.226312991803699E-04,  4.720684125469551E-04,
2422373.657500000, A.D. 1920-Feb-19 03:46:48.0000,      21.697637,  5.472851277691309E+00,  4.288256418654307E+01, -4.907957252948361E+00, -2.413097780526275E-03, -2.065029448435198E-04,  4.788005665296348E-04,
2422377.310000000, A.D. 1920-Feb-22 19:26:24.0000,      21.703579,  5.463997114077677E+00,  4.288176738966015E+01, -4.906234785588452E+00, -2.437418036516592E-03, -2.190676020351513E-04,  4.828734443269731E-04,
2422380.962500000, A.D. 1920-Feb-26 11:06:00.0000,      21.709514,  5.455148039860196E+00,  4.288100008998214E+01, -4.904468388443388E+00, -2.414382468948095E-03, -2.148482988165634E-04,  4.690736558587078E-04,
2422384.615000000, A.D. 1920-Mar-01 02:45:36.0000,      21.715442,  5.446273060471292E+00,  4.288019467319302E+01, -4.902733116602166E+00, -2.431699254630638E-03, -2.121386730312684E-04,  4.901011276925318E-04,
2422388.267500000, A.D. 1920-Mar-04 18:25:12.0000,      21.721364,  5.437438964851979E+00,  4.287942009352057E+01, -4.900984803732137E+00, -2.423745904076346E-03, -2.234937821622915E-04,  4.663240130435456E-04,
2422391.920000000, A.D. 1920-Mar-08 10:04:48.0000,      21.727278,  5.428556558437430E+00,  4.287861987257696E+01, -4.899227879590693E+00, -2.420912208231527E-03, -2.080268370342224E-04,  4.883494590296152E-04,
2422395.572500000, A.D. 1920-Mar-12 01:44:24.0000,      21.733186,  5.419719582278566E+00,  4.287782670193932E+01, -4.897498540594814E+00, -2.434132389646505E-03, -2.267666960492370E-04,  4.727460617038896E-04,
2422399.225000000, A.D. 1920-Mar-15 17:24:00.0000,      21.739087,  5.410848535966344E+00,  4.287703823202645E+01, -4.895727218624660E+00, -2.413342917183893E-03, -2.107687999217439E-04,  4.790570826664841E-04,
2422402.877500000, A.D. 1920-Mar-19 09:03:36.0000,      21.744982,  5.401992754462998E+00,  4.287622600670894E+01, -4.894002918564037E+00, -2.437709232430265E-03, -2.230793835319717E-04,  4.835597637599815E-04,
2422406.530000000, A.D. 1920-Mar-23 00:43:12.0000,      21.750869,  5.393142949540760E+00,  4.287544359449168E+01, -4.892235030155065E+00, -2.414822746748092E-03, -2.191785596974050E-04,  4.694062178797024E-04,
2422410.182500000, A.D. 1920-Mar-26 16:22:48.0000,      21.756749,  5.384266497527023E+00,  4.287462305410219E+01, -4.890497614895310E+00, -2.431819173296214E-03, -2.161394066915235E-04,  4.906392080869539E-04,
2422413.835000000, A.D. 1920-Mar-30 08:02:24.0000,      21.762623,  5.375431394136780E+00,  4.287383309607474E+01, -4.888747995247659E+00, -2.424289950094188E-03, -2.277568849540411E-04,  4.668449063389461E-04,
2422417.487500000, A.D. 1920-Apr-02 23:42:00.0000,      21.768490,  5.366547890805347E+00,  4.287301801257436E+01, -4.886988913701266E+00, -2.421013445110154E-03, -2.121343520584679E-04,  4.886950410200252E-04,
2422421.140000000, A.D. 1920-Apr-06 15:21:36.0000,      21.774350,  5.357709506667569E+00,  4.287220935296069E+01, -4.885258112908462E+00, -2.434609807198439E-03, -2.308793763561096E-04,  4.734239967310896E-04,
2422424.792500000, A.D. 1920-Apr-10 07:01:12.0000,      21.780203,  5.348837684664620E+00,  4.287140604915091E+01, -4.883484928285291E+00, -2.413591894229456E-03, -2.150167446386883E-04,  4.793121857694264E-04,
2422428.445000000, A.D. 1920-Apr-13 22:40:48.0000,      21.786050,  5.339980277745052E+00,  4.287057847437777E+01, -4.881758791450189E+00, -2.438000017103190E-03, -2.270696668270789E-04,  4.842435303234098E-04,
2422432.097500000, A.D. 1920-Apr-17 14:20:24.0000,      21.791889,  5.331129718953306E+00,  4.286978101445507E+01, -4.879989421206204E+00, -2.415273767783280E-03, -2.234903752616013E-04,  4.697411799134561E-04,
