JDTDB,Calendar Date (TDB),delta-T,X,Y,Z,VX,VY,VZ,
2458115.890000000, A.D. 2017-Dec-28 09:21:36.0000,      69.183837, -2.427315315536435E-01, -8.309253112491212E-01, -3.168187693759063E-01,  4.606175484825996E-03, -2.162239846052903E-02, -1.046117299971887E-02,
2458116.985000000, A.D. 2017-Dec-29 11:38:24.0000,      69.183868, -2.363239597036146E-01, -8.546950441529123E-01, -3.284373859419548E-01,  6.837932797325272E-03, -2.173802616836289E-02, -1.074292356533813E-02,
2458118.080000000, A.D. 2017-Dec-30 13:55:12.0000,      69.183899, -2.274881719241930E-01, -8.784075382091140E-01, -3.403109779270426E-01,  9.070984377193260E-03, -2.167045426027049E-02, -1.092809275445248E-02,
2458119.175000000, A.D. 2017-Dec-31 16:12:00.0000,      69.183930, -2.162828049305490E-01, -9.018803721128952E-01, -3.523374884885879E-01,  1.127691229442305E-02, -2.140675177377300E-02, -1.102357952886992E-02,
2458120.270000000, A.D. 2018-Jan-01 18:28:48.0000,      69.183962, -2.027806497985995E-01, -9.249454449350244E-01, -3.644224178110824E-01,  1.341677203022236E-02, -2.094778045713556E-02, -1.103618317987707E-02,
2458121.365000000, A.D. 2018-Jan-02 20:45:36.0000,      69.183993, -1.870666134295965E-01, -9.474497968951791E-01, -3.764786462696839E-01,  1.545143116376953E-02, -2.031306638311254E-02, -1.097246716803273E-02,
2458122.460000000, A.D. 2018-Jan-03 23:02:24.0000,      69.184026, -1.692350534813545E-01, -9.692564341010517E-01, -3.884261241509774E-01,  1.735290037210518E-02, -1.953859077937180E-02, -1.083868441793244E-02,
2458123.555000000, A.D. 2018-Jan-05 01:19:12.0000,      69.184058, -1.493865345300582E-01, -9.902445666242885E-01, -4.001914842281993E-01,  1.911234962464325E-02, -1.866824137109011E-02, -1.064073933085308E-02,
2458124.650000000, A.D. 2018-Jan-06 03:36:00.0000,      69.184090, -1.276244220949856E-01, -1.010308823798590E+00, -4.117076137167140E-01,  2.074172547691973E-02, -1.774202307078187E-02, -1.038416463436059E-02,
2458125.745000000, A.D. 2018-Jan-07 05:52:48.0000,      69.184122, -1.040519376753509E-01, -1.029357356904486E+00, -4.229132063496486E-01,  2.226824831358156E-02, -1.678534511451372E-02, -1.007410100692983E-02,
2458126.840000000, A.D. 2018-Jan-08 08:09:36.0000,      69.184153, -7.877025687713936E-02, -1.047309145652550E+00, -4.337523070757877E-01,  2.372370448718669E-02, -1.580332644295309E-02, -9.715278366557117E-03,
2458127.935000000, A.D. 2018-Jan-09 10:26:24.0000,      69.184184, -5.187795375631327E-02, -1.064091130634288E+00, -4.441738595015297E-01,  2.513238177240183E-02, -1.478222671998890E-02, -9.312004210032155E-03,
2458129.030000000, A.D. 2018-Jan-10 12:43:12.0000,      69.184215, -2.347168339908307E-02, -1.079635876453232E+00, -4.541312657284918E-01,  2.650201077053731E-02, -1.369749506027594E-02, -8.868165357503403E-03,
2458130.125000000, A.D. 2018-Jan-11 15:00:00.0000,      69.184246,  6.352390808484630E-03, -1.093880295070011E+00, -4.635819672017569E-01,  2.782098114145020E-02, -1.252549858019783E-02, -8.387246722344028E-03,
2458131.220000000, A.D. 2018-Jan-12 17:16:48.0000,      69.184278,  3.749713277104184E-02, -1.106765590473436E+00, -4.724870531762706E-01,  2.906280465851689E-02, -1.125464282723045E-02, -7.872366360797068E-03,
