JDTDB,Calendar Date (TDB),delta-T,X,Y,Z,VX,VY,VZ,
2456634.107500000, A.D. 2013-Dec-07 14:34:48.0000,      67.183266,  5.529606115889334E-01,  4.642549454848663E-01,  1.690103802941672E-02, -1.307885979070982E-02,  1.541670008539523E-02, -1.280949253258726E-03,
2456637.760000000, A.D. 2013-Dec-11 06:14:24.0000,      67.183360,  5.023766317182542E-01,  5.180339035218819E-01,  1.214200079328270E-02, -1.459570553328695E-02,  1.400483460411568E-02, -1.322693002435879E-03,
2456641.412500000, A.D. 2013-Dec-14 21:54:00.0000,      67.183457,  4.465220320241847E-01,  5.663777508563660E-01,  7.255583028464325E-03, -1.596225231740212E-02,  1.244311996877187E-02, -1.350628534134299E-03,
2456645.065000000, A.D. 2013-Dec-18 13:33:36.0000,      67.183555,  3.859737835797624E-01,  6.087678475558626E-01,  2.292902360500036E-03, -1.716343000617321E-02,  1.074753799913726E-02, -1.364406461989348E-03,
2456648.717500000, A.D. 2013-Dec-22 05:13:12.0000,      67.183656,  3.213608931379409E-01,  6.447468459358102E-01, -2.693921155314463E-03, -1.818584632768341E-02,  8.935641185982073E-03, -1.363828156641292E-03,
2456652.370000000, A.D. 2013-Dec-25 20:52:48.0000,      67.183759,  2.533579473455809E-01,  6.739241118741282E-01, -7.652324311733823E-03, -1.901796332985283E-02,  7.026376036786733E-03, -1.348850180560702E-03,
2456656.022500000, A.D. 2013-Dec-29 12:32:24.0000,      67.183863,  1.826780453183593E-01,  6.959804595521264E-01, -1.252987290237044E-02, -1.965025528086021E-02,  5.039884070112253E-03, -1.319586879294530E-03,
2456659.675000000, A.D. 2014-Jan-02 04:12:00.0000,      67.183969,  1.100651933849418E-01,  7.106721214913218E-01, -1.727483977317800E-02, -2.007534473909939E-02,  2.997282478061175E-03, -1.276311001882895E-03,
2456663.327500000, A.D. 2014-Jan-05 19:51:36.0000,      67.184074,  3.628624738080043E-02,  7.178338842129143E-01, -2.183678139988815E-02, -2.028811374844400E-02,  9.204270675028696E-04, -1.219452262472977E-03,
2456666.980000000, A.D. 2014-Jan-09 11:31:12.0000,      67.184179, -3.787750157013230E-02,  7.173813304329066E-01, -2.616710538370538E-02, -2.028578743544872E-02, -1.168339341721808E-03, -1.149593803407462E-03,
2456670.632500000, A.D. 2014-Jan-13 03:10:48.0000,      67.184282, -1.116389926104145E-01,  7.093121412415497E-01, -3.021962120215644E-02, -2.006798768852322E-02, -3.246449393652695E-03, -1.067466567989598E-03,
2456674.285000000, A.D. 2014-Jan-16 18:50:24.0000,      67.184383, -1.842141992842221E-01,  6.937064258211517E-01, -3.395106665198491E-02, -1.963675510893920E-02, -5.291380514501696E-03, -9.739416269161820E-04,
2456677.937500000, A.D. 2014-Jan-20 10:30:00.0000,      67.184483, -2.548309540204988E-01,  6.707260614657639E-01, -3.732160262676158E-02, -1.899653806839265E-02, -7.280926795599211E-03, -8.700205260157770E-04,
2456681.590000000, A.D. 2014-Jan-24 02:09:36.0000,      67.184582, -3.227376718418261E-01,  6.406130425969897E-01, -4.029526916572575E-02, -1.815414847053950E-02, -9.193469004777565E-03, -7.568237511526733E-04,
